"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g32",86747.4505800505,1.56394259768456,0.372225156063539,4.20160371272057,2.65030778907025e-05,0.000852394502634389
"g36",6183.50460288222,1.23390399205114,0.329523976075226,3.74450444167212,0.000180750179601258,0.00473807940308419
"g37",5488.5838405007,1.46879486085793,0.403833900182214,3.63712620509372,0.000275696865831689,0.00670879712949301
"g40",72.4917202166987,1.69139641460987,0.320994888234592,5.26923161895884,1.36996011268784e-07,7.48659981920978e-06
"g41",4109.12743934163,1.05351278144429,0.31132753939053,3.38393700572298,0.000714543952952343,0.0149521640013345
"g42",30027.7793703724,2.4725806598863,0.346009930077358,7.14598179113964,8.93549050883578e-13,1.25261979448321e-10
"g45",276.784312225007,1.16529970069972,0.202154196324154,5.76441014774271,8.19439192476507e-09,5.53314516511493e-07
"g46",16027.4042548667,1.4203179714255,0.315196285760271,4.50613803395436,6.60181506306338e-06,0.000247510490896304
"g47",18897.0053918039,0.83063382117335,0.233969095873785,3.55018605372325,0.000384958983369962,0.00886574287236142
"g48",19978.4792458465,2.97869328722751,0.187825006663396,15.858874918427,1.22060962711133e-56,7.87110118042744e-53
"g50",149.076592216592,1.91140195973213,0.447787542319676,4.26854652952264,1.96750790090054e-05,0.000660805973904016
"g54",1160.33406131326,1.89177222756273,0.411103842489726,4.6016894809491,4.19077667350497e-06,0.000166302913102134
"g58",8551.49077303938,0.671937843574005,0.146392820390308,4.58996446535088,4.43321474996664e-06,0.000174847616606482
"g59",44054.0031988297,1.2706520480828,0.338153571940181,3.75761829393768,0.000171538280908283,0.00453346149359452
