"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.005)"
g2310	37	49	-0.405256478486258	-0.405256478486258	0.194938424897411	0.257600791923591	0.0849411215604697	FALSE
g8504	37	49	-0.405256478486258	-0.405256478486258	0.194938424897411	0.257600791923591	0.0849411215604697	FALSE
g12269	49	37	0.405256478486258	0.405256478486258	0.194938424897411	0.257600791923591	0.0849411215604697	FALSE
g774	57	44	0.373458395527444	0.373458395527444	0.195201279389446	0.257894982414371	0.0850468918528427	FALSE
g10794	2855	2758	0.0498682887362243	0.0498682887362243	0.195407408477803	0.258140716206717	0.0851279283083277	FALSE
g11220	52	66	-0.343954401217362	-0.343954401217362	0.196938201710064	0.260109355410635	0.0857771330501393	FALSE
g3516	1075	1016	0.0814362577046577	0.0814362577046577	0.196932989404829	0.260129266524025	0.0857771330501393	FALSE
g1050	20	29	-0.536052900240209	-0.536052900240209	0.197268331756345	0.260491714704413	0.0858943789836319	FALSE
g4682	20	29	-0.536052900240209	-0.536052900240209	0.197268331756345	0.260491714704413	0.0858943789836319	FALSE
g8303	20	29	-0.536052900240209	-0.536052900240209	0.197268331756345	0.260491714704413	0.0858943789836319	FALSE
g142	8	14	-0.807354922057604	-0.807354922057604	0.197971258409679	0.261298829103804	0.0861472200212071	FALSE
g588	8	14	-0.807354922057604	-0.807354922057604	0.197971258409679	0.261298829103804	0.0861472200212071	FALSE
g4013	8	14	-0.807354922057604	-0.807354922057604	0.197971258409679	0.261298829103804	0.0861472200212071	FALSE
g6549	14	8	0.807354922057604	0.807354922057604	0.197971258409679	0.261298829103804	0.0861472200212071	FALSE
g9905	14	8	0.807354922057604	0.807354922057604	0.197971258409679	0.261298829103804	0.0861472200212071	FALSE
g11900	8	14	-0.807354922057604	-0.807354922057604	0.197971258409679	0.261298829103804	0.0861472200212071	FALSE
g1695	79	96	-0.281181752544053	-0.281181752544053	0.198410529523953	0.261784298163832	0.0863294845300221	FALSE
g4739	376	412	-0.131911675505581	-0.131911675505581	0.199607672064929	0.262634127369576	0.0866097355526579	FALSE
g507	1101	1162	-0.0777955998401598	-0.0777955998401598	0.199712353999838	0.262744900778362	0.0866462656705726	FALSE
g1057	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g1163	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g3481	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g4213	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g6100	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
g6994	7	3	1.22239242133645	1.22239242133645	0.199550990993661	0.262775270259908	0.0865940276409599	FALSE
