V1 V2 V3 V4 V5 V6 V7 V8 V9
GeneNames value1 value2 log2(Fold_change) "log2(Fold_change) normalized" p-value "q-value(Benjamini et al. 1995)" "q-value(Storey et al. 2003)" "Signature(q-value(Benjamini et al. 1995) < 0.005)"
g11761 448 448 0 0 1 1 1 FALSE
g11762 1 1 0 0 1 1 1 FALSE
g11763 78 78 0 0 1 1 1 FALSE
g11764 145 145 0 0 1 1 1 FALSE
g11765 2672 2672 0 0 1 1 1 FALSE
g11766 88 88 0 0 1 1 1 FALSE
g11767 4 4 0 0 1 1 1 FALSE
g11768 2 2 0 0 1 1 1 FALSE
g11769 1663 1663 0 0 1 1 1 FALSE
g11770 346 346 0 0 1 1 1 FALSE
g11771 165 165 0 0 1 1 1 FALSE
g11772 543 543 0 0 1 1 1 FALSE
g11773 31 31 0 0 1 1 1 FALSE
g11774 5305 5305 0 0 1 1 1 FALSE
g11775 2156 2156 0 0 1 1 1 FALSE
g11776 876 876 0 0 1 1 1 FALSE
g11777 2 2 0 0 1 1 1 FALSE
g11778 689 689 0 0 1 1 1 FALSE
g11779 64 64 0 0 1 1 1 FALSE
g11780 9 9 0 0 1 1 1 FALSE
g11781 34 34 0 0 1 1 1 FALSE
g11782 782 782 0 0 1 1 1 FALSE
g11783 1154 1154 0 0 1 1 1 FALSE
g11784 331 331 0 0 1 1 1 FALSE
g11785 28 28 0 0 1 1 1 FALSE
g11786 11283 11283 0 0 1 1 1 FALSE
g11787 4 4 0 0 1 1 1 FALSE
g11788 22 22 0 0 1 1 1 FALSE
g11789 1306 1306 0 0 1 1 1 FALSE
g11790 863 863 0 0 1 1 1 FALSE
g11791 320 320 0 0 1 1 1 FALSE
g11792 101 101 0 0 1 1 1 FALSE
g11793 1962 1962 0 0 1 1 1 FALSE
g11794 103 103 0 0 1 1 1 FALSE
g11795 326 326 0 0 1 1 1 FALSE
g11796 6 6 0 0 1 1 1 FALSE
g11797 182 182 0 0 1 1 1 FALSE
g11798 610 610 0 0 1 1 1 FALSE
g11799 2 2 0 0 1 1 1 FALSE
g11800 160 160 0 0 1 1 1 FALSE
g11801 1 1 0 0 1 1 1 FALSE
g11802 93 93 0 0 1 1 1 FALSE
g11803 698 698 0 0 1 1 1 FALSE
g11804 3 3 0 0 1 1 1 FALSE
g11805 1113 1113 0 0 1 1 1 FALSE
g11806 812 812 0 0 1 1 1 FALSE
g11807 1285 1285 0 0 1 1 1 FALSE
g11808 150 150 0 0 1 1 1 FALSE
g11809 5197 5197 0 0 1 1 1 FALSE
g11810 5315 5315 0 0 1 1 1 FALSE
g11811 1179 1179 0 0 1 1 1 FALSE
g11812 811 811 0 0 1 1 1 FALSE
g11813 568 568 0 0 1 1 1 FALSE
g11814 7 7 0 0 1 1 1 FALSE
g11815 759 759 0 0 1 1 1 FALSE
g11816 129 129 0 0 1 1 1 FALSE
g11817 1 1 0 0 1 1 1 FALSE
g11818 5918 5918 0 0 1 1 1 FALSE
g11819 508 508 0 0 1 1 1 FALSE
g11820 41 41 0 0 1 1 1 FALSE
g11821 43 43 0 0 1 1 1 FALSE
g11822 1129 1129 0 0 1 1 1 FALSE
g11823 6616 6616 0 0 1 1 1 FALSE
g11824 3011 3011 0 0 1 1 1 FALSE
g11825 146 146 0 0 1 1 1 FALSE
g11826 456 456 0 0 1 1 1 FALSE
g11827 2276 2276 0 0 1 1 1 FALSE
g11828 193 193 0 0 1 1 1 FALSE
g11829 15 15 0 0 1 1 1 FALSE
g11830 7853 7853 0 0 1 1 1 FALSE
g11831 3 3 0 0 1 1 1 FALSE
g11832 314 314 0 0 1 1 1 FALSE
g11833 1610 1610 0 0 1 1 1 FALSE
g11834 101 101 0 0 1 1 1 FALSE
g11835 2902 2902 0 0 1 1 1 FALSE
g11836 1566 1566 0 0 1 1 1 FALSE
g11837 6 6 0 0 1 1 1 FALSE
g11838 2536 2536 0 0 1 1 1 FALSE
g11839 391 391 0 0 1 1 1 FALSE
g11840 98 98 0 0 1 1 1 FALSE
g11842 300 300 0 0 1 1 1 FALSE
g11843 2 2 0 0 1 1 1 FALSE
g11844 307 307 0 0 1 1 1 FALSE
g11845 1303 1303 0 0 1 1 1 FALSE
g11846 41 41 0 0 1 1 1 FALSE
g11847 1333 1333 0 0 1 1 1 FALSE
g11848 7 7 0 0 1 1 1 FALSE
g11849 774 774 0 0 1 1 1 FALSE
g11850 260 260 0 0 1 1 1 FALSE
g11851 30 30 0 0 1 1 1 FALSE
g11852 10 10 0 0 1 1 1 FALSE
g11853 28 28 0 0 1 1 1 FALSE
g11854 136 136 0 0 1 1 1 FALSE
g11855 753 753 0 0 1 1 1 FALSE
g11857 648 648 0 0 1 1 1 FALSE
g11858 2502 2502 0 0 1 1 1 FALSE
g11859 288 288 0 0 1 1 1 FALSE
g11860 860 860 0 0 1 1 1 FALSE
g11861 4329 4329 0 0 1 1 1 FALSE
g11862 23 23 0 0 1 1 1 FALSE
g11865 2 2 0 0 1 1 1 FALSE
g11866 4 4 0 0 1 1 1 FALSE
g11867 3 3 0 0 1 1 1 FALSE
g11868 2 2 0 0 1 1 1 FALSE
g11869 522 522 0 0 1 1 1 FALSE
g11870 1415 1415 0 0 1 1 1 FALSE
g11871 463 463 0 0 1 1 1 FALSE
g11873 198 198 0 0 1 1 1 FALSE
g11874 16 16 0 0 1 1 1 FALSE
g11875 5167 5167 0 0 1 1 1 FALSE
g11876 287 287 0 0 1 1 1 FALSE
g11877 12 12 0 0 1 1 1 FALSE
g11878 321 321 0 0 1 1 1 FALSE
g11879 1938 1938 0 0 1 1 1 FALSE
g11880 209 209 0 0 1 1 1 FALSE
g11881 7 7 0 0 1 1 1 FALSE
g11882 37 37 0 0 1 1 1 FALSE
g11883 25 25 0 0 1 1 1 FALSE
g11884 902 902 0 0 1 1 1 FALSE
g11885 594 594 0 0 1 1 1 FALSE
g11886 1282 1282 0 0 1 1 1 FALSE
g11887 73 73 0 0 1 1 1 FALSE
g11888 7 7 0 0 1 1 1 FALSE
g11889 1 1 0 0 1 1 1 FALSE
g11890 54 54 0 0 1 1 1 FALSE
g11891 3 3 0 0 1 1 1 FALSE
g11892 1391 1391 0 0 1 1 1 FALSE
g11893 1585 1585 0 0 1 1 1 FALSE
g11894 84 84 0 0 1 1 1 FALSE
g11895 590 590 0 0 1 1 1 FALSE
g11896 107 107 0 0 1 1 1 FALSE
g11897 3 3 0 0 1 1 1 FALSE
g11898 499 499 0 0 1 1 1 FALSE
g11899 2057 2057 0 0 1 1 1 FALSE
g11900 1849 1849 0 0 1 1 1 FALSE
g11901 10 10 0 0 1 1 1 FALSE
g11902 1824 1824 0 0 1 1 1 FALSE
g11903 23 23 0 0 1 1 1 FALSE
g11904 9 9 0 0 1 1 1 FALSE
g11905 2 2 0 0 1 1 1 FALSE
g11906 21 21 0 0 1 1 1 FALSE
g11907 1654 1654 0 0 1 1 1 FALSE
g11908 450 450 0 0 1 1 1 FALSE
g11909 1 1 0 0 1 1 1 FALSE
g11910 1208 1208 0 0 1 1 1 FALSE
g11911 84 84 0 0 1 1 1 FALSE
g11912 2 2 0 0 1 1 1 FALSE
g11913 76 76 0 0 1 1 1 FALSE
g11914 593 593 0 0 1 1 1 FALSE
g11915 104 104 0 0 1 1 1 FALSE
g11916 241 241 0 0 1 1 1 FALSE
g11917 59 59 0 0 1 1 1 FALSE
g11918 2101 2101 0 0 1 1 1 FALSE
g11919 296 296 0 0 1 1 1 FALSE
g11920 236 236 0 0 1 1 1 FALSE
g11921 33 33 0 0 1 1 1 FALSE
g11922 35 35 0 0 1 1 1 FALSE
g11923 3 3 0 0 1 1 1 FALSE
g11924 304 304 0 0 1 1 1 FALSE
g11925 9 9 0 0 1 1 1 FALSE
g11926 38 38 0 0 1 1 1 FALSE
g11927 807 807 0 0 1 1 1 FALSE
g11928 105 105 0 0 1 1 1 FALSE
g11931 7215 7215 0 0 1 1 1 FALSE
g11932 1087 1087 0 0 1 1 1 FALSE
g11933 1113 1113 0 0 1 1 1 FALSE
g11934 29 29 0 0 1 1 1 FALSE
g11935 4 4 0 0 1 1 1 FALSE
g11936 9 9 0 0 1 1 1 FALSE
g11937 1120 1120 0 0 1 1 1 FALSE
g11939 222 222 0 0 1 1 1 FALSE
g11941 6845 6845 0 0 1 1 1 FALSE
g11942 4 4 0 0 1 1 1 FALSE
g11943 108 108 0 0 1 1 1 FALSE
g11944 34 34 0 0 1 1 1 FALSE
g11945 123 123 0 0 1 1 1 FALSE
g11946 4754 4754 0 0 1 1 1 FALSE
g11947 5540 5540 0 0 1 1 1 FALSE
g11948 42 42 0 0 1 1 1 FALSE
g11949 25 25 0 0 1 1 1 FALSE
g11950 3 3 0 0 1 1 1 FALSE
g11951 326 326 0 0 1 1 1 FALSE
g11952 28 28 0 0 1 1 1 FALSE
g11953 1330 1330 0 0 1 1 1 FALSE
g11954 2 2 0 0 1 1 1 FALSE
g11955 1850 1850 0 0 1 1 1 FALSE
g11956 5 5 0 0 1 1 1 FALSE
g11957 777 777 0 0 1 1 1 FALSE
g11958 4 4 0 0 1 1 1 FALSE
g11959 55 55 0 0 1 1 1 FALSE
g11960 55 55 0 0 1 1 1 FALSE
g11961 69 69 0 0 1 1 1 FALSE
g11962 3 3 0 0 1 1 1 FALSE
g11963 8114 8114 0 0 1 1 1 FALSE
g11964 119 119 0 0 1 1 1 FALSE
g11965 30 30 0 0 1 1 1 FALSE
g11966 4 4 0 0 1 1 1 FALSE
g11967 35 35 0 0 1 1 1 FALSE
g11968 1128 1128 0 0 1 1 1 FALSE
g11969 1 1 0 0 1 1 1 FALSE
g11970 5266 5266 0 0 1 1 1 FALSE
g11971 758 758 0 0 1 1 1 FALSE
g11972 52 52 0 0 1 1 1 FALSE
g11973 59 59 0 0 1 1 1 FALSE
g11974 1 1 0 0 1 1 1 FALSE
g11975 3 3 0 0 1 1 1 FALSE
g11976 10 10 0 0 1 1 1 FALSE
g11977 4 4 0 0 1 1 1 FALSE
g11978 34 34 0 0 1 1 1 FALSE
g11979 8001 8001 0 0 1 1 1 FALSE
g11980 23 23 0 0 1 1 1 FALSE
g11981 43 43 0 0 1 1 1 FALSE
g11982 405 405 0 0 1 1 1 FALSE
g11983 12 12 0 0 1 1 1 FALSE
g11984 97 97 0 0 1 1 1 FALSE
g11985 51 51 0 0 1 1 1 FALSE
g11986 2895 2895 0 0 1 1 1 FALSE
g11987 682 682 0 0 1 1 1 FALSE
g11988 7 7 0 0 1 1 1 FALSE
g11989 5 5 0 0 1 1 1 FALSE
g11990 8912 8912 0 0 1 1 1 FALSE
g11991 79 79 0 0 1 1 1 FALSE
g11992 37 37 0 0 1 1 1 FALSE
g11993 68 68 0 0 1 1 1 FALSE
g11994 411 411 0 0 1 1 1 FALSE
g11995 857 857 0 0 1 1 1 FALSE
g11996 102 102 0 0 1 1 1 FALSE
g11997 24 24 0 0 1 1 1 FALSE
g11998 5 5 0 0 1 1 1 FALSE
g11999 679 679 0 0 1 1 1 FALSE
g12000 683 683 0 0 1 1 1 FALSE
g12001 527 527 0 0 1 1 1 FALSE
g12002 92 92 0 0 1 1 1 FALSE
g12003 368 368 0 0 1 1 1 FALSE
g12004 89 89 0 0 1 1 1 FALSE
g12005 216 216 0 0 1 1 1 FALSE
g12006 5138 5138 0 0 1 1 1 FALSE
g12007 446 446 0 0 1 1 1 FALSE
g12008 8 8 0 0 1 1 1 FALSE
g12009 726 726 0 0 1 1 1 FALSE
g12010 194 194 0 0 1 1 1 FALSE
g12011 60 60 0 0 1 1 1 FALSE
g12012 55 55 0 0 1 1 1 FALSE
g12013 4988 4988 0 0 1 1 1 FALSE
g12014 62 62 0 0 1 1 1 FALSE
g12015 1 1 0 0 1 1 1 FALSE
g12016 39 39 0 0 1 1 1 FALSE
g12017 224 224 0 0 1 1 1 FALSE
g12018 1493 1493 0 0 1 1 1 FALSE
g12019 37 37 0 0 1 1 1 FALSE
g12020 714 714 0 0 1 1 1 FALSE
g12021 864 864 0 0 1 1 1 FALSE
g12022 57 57 0 0 1 1 1 FALSE
g12023 1066 1066 0 0 1 1 1 FALSE
g12024 13 13 0 0 1 1 1 FALSE
g12025 1 1 0 0 1 1 1 FALSE
g12026 2405 2405 0 0 1 1 1 FALSE
g12027 18 18 0 0 1 1 1 FALSE
g12028 809 809 0 0 1 1 1 FALSE
g12029 249 249 0 0 1 1 1 FALSE
g12030 7 7 0 0 1 1 1 FALSE
g12031 1400 1400 0 0 1 1 1 FALSE
g12032 78 78 0 0 1 1 1 FALSE
g12033 553 553 0 0 1 1 1 FALSE
g12034 4132 4132 0 0 1 1 1 FALSE
g12035 2 2 0 0 1 1 1 FALSE
g12036 340 340 0 0 1 1 1 FALSE
g12037 89 89 0 0 1 1 1 FALSE
g12038 50 50 0 0 1 1 1 FALSE
g12039 178 178 0 0 1 1 1 FALSE
g12040 13 13 0 0 1 1 1 FALSE
g12041 51 51 0 0 1 1 1 FALSE
g12042 35 35 0 0 1 1 1 FALSE
g12043 5117 5117 0 0 1 1 1 FALSE
g12044 30 30 0 0 1 1 1 FALSE
g12045 653 653 0 0 1 1 1 FALSE
g12046 913 913 0 0 1 1 1 FALSE
g12048 1730 1730 0 0 1 1 1 FALSE
g12049 19 19 0 0 1 1 1 FALSE
g12050 3982 3982 0 0 1 1 1 FALSE
g12051 91 91 0 0 1 1 1 FALSE
g12052 398 398 0 0 1 1 1 FALSE
g12053 858 858 0 0 1 1 1 FALSE
g12054 54 54 0 0 1 1 1 FALSE
g12056 301 301 0 0 1 1 1 FALSE
g12057 109 109 0 0 1 1 1 FALSE
g12058 1314 1314 0 0 1 1 1 FALSE
g12059 69 69 0 0 1 1 1 FALSE
g12060 17 17 0 0 1 1 1 FALSE
g12061 750 750 0 0 1 1 1 FALSE
g12062 17 17 0 0 1 1 1 FALSE
g12063 92 92 0 0 1 1 1 FALSE
g12064 954 954 0 0 1 1 1 FALSE
g12065 2740 2740 0 0 1 1 1 FALSE
g12066 20 20 0 0 1 1 1 FALSE
g12067 882 882 0 0 1 1 1 FALSE
g12068 2241 2241 0 0 1 1 1 FALSE
g12069 82 82 0 0 1 1 1 FALSE
g12070 6 6 0 0 1 1 1 FALSE
g12071 1801 1801 0 0 1 1 1 FALSE
g12072 260 260 0 0 1 1 1 FALSE
g12073 1 1 0 0 1 1 1 FALSE
g12074 26 26 0 0 1 1 1 FALSE
g12075 898 898 0 0 1 1 1 FALSE
g12076 2920 2920 0 0 1 1 1 FALSE
g12077 3 3 0 0 1 1 1 FALSE
g12078 15 15 0 0 1 1 1 FALSE
g12079 40 40 0 0 1 1 1 FALSE
g12080 471 471 0 0 1 1 1 FALSE
g12081 37 37 0 0 1 1 1 FALSE
g12082 817 817 0 0 1 1 1 FALSE
g12083 98 98 0 0 1 1 1 FALSE
g12084 14 14 0 0 1 1 1 FALSE
g12085 33 33 0 0 1 1 1 FALSE
g12086 19 19 0 0 1 1 1 FALSE
g12087 2 2 0 0 1 1 1 FALSE
g12088 1346 1346 0 0 1 1 1 FALSE
g12089 128 128 0 0 1 1 1 FALSE
g12090 19 19 0 0 1 1 1 FALSE
g12091 256 256 0 0 1 1 1 FALSE
g12092 1366 1366 0 0 1 1 1 FALSE
g12093 438 438 0 0 1 1 1 FALSE
g12094 48 48 0 0 1 1 1 FALSE
g12095 3 3 0 0 1 1 1 FALSE
g12096 10 10 0 0 1 1 1 FALSE
g12097 601 601 0 0 1 1 1 FALSE
g12098 797 797 0 0 1 1 1 FALSE
g12099 227 227 0 0 1 1 1 FALSE
g12100 27 27 0 0 1 1 1 FALSE
g12102 78 78 0 0 1 1 1 FALSE
g12103 72 72 0 0 1 1 1 FALSE
g12104 367 367 0 0 1 1 1 FALSE
g12105 1878 1878 0 0 1 1 1 FALSE
g12106 3 3 0 0 1 1 1 FALSE
g12107 1509 1509 0 0 1 1 1 FALSE
g12108 262 262 0 0 1 1 1 FALSE
g12109 1481 1481 0 0 1 1 1 FALSE
g12110 9 9 0 0 1 1 1 FALSE
g12111 167 167 0 0 1 1 1 FALSE
g12112 4 4 0 0 1 1 1 FALSE
g12113 3675 3675 0 0 1 1 1 FALSE
g12114 2064 2064 0 0 1 1 1 FALSE
g12115 1 1 0 0 1 1 1 FALSE
g12116 35 35 0 0 1 1 1 FALSE
g12117 780 780 0 0 1 1 1 FALSE
g12118 883 883 0 0 1 1 1 FALSE
g12119 2058 2058 0 0 1 1 1 FALSE
g12120 217 217 0 0 1 1 1 FALSE
g12121 3525 3525 0 0 1 1 1 FALSE
g12122 1082 1082 0 0 1 1 1 FALSE
g12123 2 2 0 0 1 1 1 FALSE
g12124 27 27 0 0 1 1 1 FALSE
g12125 106 106 0 0 1 1 1 FALSE
g12126 591 591 0 0 1 1 1 FALSE
g12127 1195 1195 0 0 1 1 1 FALSE
g12128 1775 1775 0 0 1 1 1 FALSE
g12129 18 18 0 0 1 1 1 FALSE
g12130 348 348 0 0 1 1 1 FALSE
g12132 8 8 0 0 1 1 1 FALSE
g12133 23 23 0 0 1 1 1 FALSE
g12134 810 810 0 0 1 1 1 FALSE
g12135 47 47 0 0 1 1 1 FALSE
g12137 479 479 0 0 1 1 1 FALSE
g12138 72 72 0 0 1 1 1 FALSE
g12139 4007 4007 0 0 1 1 1 FALSE
g12140 32 32 0 0 1 1 1 FALSE
g12141 3 3 0 0 1 1 1 FALSE
g12142 2 2 0 0 1 1 1 FALSE
g12143 126 126 0 0 1 1 1 FALSE
g12144 4852 4852 0 0 1 1 1 FALSE
g12145 3 3 0 0 1 1 1 FALSE
g12146 146 146 0 0 1 1 1 FALSE
g12147 6435 6435 0 0 1 1 1 FALSE
g12148 107 107 0 0 1 1 1 FALSE
g12149 424 424 0 0 1 1 1 FALSE
g12150 1896 1896 0 0 1 1 1 FALSE
g12151 1225 1225 0 0 1 1 1 FALSE
g12152 2 2 0 0 1 1 1 FALSE
g12153 439 439 0 0 1 1 1 FALSE
g12154 2 2 0 0 1 1 1 FALSE
g12155 1 1 0 0 1 1 1 FALSE
g12156 37 37 0 0 1 1 1 FALSE
g12157 12 12 0 0 1 1 1 FALSE
g12158 1 1 0 0 1 1 1 FALSE
g12159 68 68 0 0 1 1 1 FALSE
g12160 285 285 0 0 1 1 1 FALSE
g12161 449 449 0 0 1 1 1 FALSE
g12162 13 13 0 0 1 1 1 FALSE
g12163 15 15 0 0 1 1 1 FALSE
g12164 9 9 0 0 1 1 1 FALSE
g12165 3 3 0 0 1 1 1 FALSE
g12166 2 2 0 0 1 1 1 FALSE
g12167 29 29 0 0 1 1 1 FALSE
g12168 1371 1371 0 0 1 1 1 FALSE
g12169 26 26 0 0 1 1 1 FALSE
g12170 17 17 0 0 1 1 1 FALSE
g12171 4 4 0 0 1 1 1 FALSE
g12172 135 135 0 0 1 1 1 FALSE
g12173 3156 3156 0 0 1 1 1 FALSE
g12174 6 6 0 0 1 1 1 FALSE
g12175 29 29 0 0 1 1 1 FALSE
g12176 16 16 0 0 1 1 1 FALSE
g12177 9135 9135 0 0 1 1 1 FALSE
g12178 2317 2317 0 0 1 1 1 FALSE
g12179 286 286 0 0 1 1 1 FALSE
g12181 195 195 0 0 1 1 1 FALSE
g12182 2481 2481 0 0 1 1 1 FALSE
g12183 663 663 0 0 1 1 1 FALSE
g12184 1547 1547 0 0 1 1 1 FALSE
g12185 1473 1473 0 0 1 1 1 FALSE
g12186 15 15 0 0 1 1 1 FALSE
g12187 4983 4983 0 0 1 1 1 FALSE
g12188 2 2 0 0 1 1 1 FALSE
g12189 46 46 0 0 1 1 1 FALSE
g12190 304 304 0 0 1 1 1 FALSE
g12191 251 251 0 0 1 1 1 FALSE
g12192 504 504 0 0 1 1 1 FALSE
g12193 310 310 0 0 1 1 1 FALSE
g12194 120 120 0 0 1 1 1 FALSE
g12195 190 190 0 0 1 1 1 FALSE
g12196 32 32 0 0 1 1 1 FALSE
g12197 10 10 0 0 1 1 1 FALSE
g12198 29 29 0 0 1 1 1 FALSE
g12199 3816 3816 0 0 1 1 1 FALSE
g12200 506 506 0 0 1 1 1 FALSE
g12201 31 31 0 0 1 1 1 FALSE
g12202 1122 1122 0 0 1 1 1 FALSE
g12203 1852 1852 0 0 1 1 1 FALSE
g12204 5 5 0 0 1 1 1 FALSE
g12205 134 134 0 0 1 1 1 FALSE
g12206 4 4 0 0 1 1 1 FALSE
g12207 17 17 0 0 1 1 1 FALSE
g12208 313 313 0 0 1 1 1 FALSE
g12209 1 1 0 0 1 1 1 FALSE
g12210 326 326 0 0 1 1 1 FALSE
g12211 49 49 0 0 1 1 1 FALSE
g12212 1438 1438 0 0 1 1 1 FALSE
g12213 1381 1381 0 0 1 1 1 FALSE
g12214 54 54 0 0 1 1 1 FALSE
g12215 159 159 0 0 1 1 1 FALSE
g12216 352 352 0 0 1 1 1 FALSE
g12217 2298 2298 0 0 1 1 1 FALSE
g12218 8 8 0 0 1 1 1 FALSE
g12219 1288 1288 0 0 1 1 1 FALSE
g12220 3051 3051 0 0 1 1 1 FALSE
g12221 992 992 0 0 1 1 1 FALSE
g12222 137 137 0 0 1 1 1 FALSE
g12223 203 203 0 0 1 1 1 FALSE
g12224 287 287 0 0 1 1 1 FALSE
g12225 458 458 0 0 1 1 1 FALSE
g12226 433 433 0 0 1 1 1 FALSE
g12228 3172 3172 0 0 1 1 1 FALSE
g12229 5 5 0 0 1 1 1 FALSE
g12230 14 14 0 0 1 1 1 FALSE
g12231 1174 1174 0 0 1 1 1 FALSE
g12232 1149 1149 0 0 1 1 1 FALSE
g12233 2329 2329 0 0 1 1 1 FALSE
g12234 2485 2485 0 0 1 1 1 FALSE
g12235 281 281 0 0 1 1 1 FALSE
g12236 1 1 0 0 1 1 1 FALSE
g12237 3 3 0 0 1 1 1 FALSE
g12238 8940 8940 0 0 1 1 1 FALSE
g12239 1239 1239 0 0 1 1 1 FALSE
g12240 215 215 0 0 1 1 1 FALSE
g12241 253 253 0 0 1 1 1 FALSE
g12243 126 126 0 0 1 1 1 FALSE
g12244 3 3 0 0 1 1 1 FALSE
g12245 24 24 0 0 1 1 1 FALSE
g12246 35 35 0 0 1 1 1 FALSE
g12247 5 5 0 0 1 1 1 FALSE
g12248 1078 1078 0 0 1 1 1 FALSE
g12249 68 68 0 0 1 1 1 FALSE
g12250 33 33 0 0 1 1 1 FALSE
g12251 1024 1024 0 0 1 1 1 FALSE
g12252 3 3 0 0 1 1 1 FALSE
g12253 16 16 0 0 1 1 1 FALSE
g12254 8 8 0 0 1 1 1 FALSE
g12255 3 3 0 0 1 1 1 FALSE
g12256 34 34 0 0 1 1 1 FALSE
g12257 460 460 0 0 1 1 1 FALSE
g12258 2 2 0 0 1 1 1 FALSE
g12259 5 5 0 0 1 1 1 FALSE
g12260 234 234 0 0 1 1 1 FALSE
g12261 292 292 0 0 1 1 1 FALSE
g12262 4237 4237 0 0 1 1 1 FALSE
g12263 690 690 0 0 1 1 1 FALSE
g12264 14 14 0 0 1 1 1 FALSE
g12266 3097 3097 0 0 1 1 1 FALSE
g12268 336 336 0 0 1 1 1 FALSE
g12269 51 51 0 0 1 1 1 FALSE
g12270 8 8 0 0 1 1 1 FALSE
g12271 6974 6974 0 0 1 1 1 FALSE
g12272 211 211 0 0 1 1 1 FALSE
g12273 111 111 0 0 1 1 1 FALSE
g12274 29 29 0 0 1 1 1 FALSE
g12275 868 868 0 0 1 1 1 FALSE
g12276 44 44 0 0 1 1 1 FALSE
g12277 925 925 0 0 1 1 1 FALSE
g12278 6 6 0 0 1 1 1 FALSE
g12279 1026 1026 0 0 1 1 1 FALSE
g12280 2 2 0 0 1 1 1 FALSE
g12281 263 263 0 0 1 1 1 FALSE
g12282 480 480 0 0 1 1 1 FALSE
g12283 27 27 0 0 1 1 1 FALSE
g12284 4584 4584 0 0 1 1 1 FALSE
g12285 9 9 0 0 1 1 1 FALSE
g12287 124 124 0 0 1 1 1 FALSE
g12288 1 1 0 0 1 1 1 FALSE
g12289 3 3 0 0 1 1 1 FALSE
g12290 256 256 0 0 1 1 1 FALSE
g12291 40 40 0 0 1 1 1 FALSE
g12292 13 13 0 0 1 1 1 FALSE
g12293 20 20 0 0 1 1 1 FALSE
g12294 108 108 0 0 1 1 1 FALSE
g12295 300 300 0 0 1 1 1 FALSE
g12296 3626 3626 0 0 1 1 1 FALSE
g12297 1479 1479 0 0 1 1 1 FALSE
g12298 872 872 0 0 1 1 1 FALSE
g12299 635 635 0 0 1 1 1 FALSE
g12300 756 756 0 0 1 1 1 FALSE
g12301 847 847 0 0 1 1 1 FALSE
g12302 38 38 0 0 1 1 1 FALSE
g12303 298 298 0 0 1 1 1 FALSE
g12304 6 6 0 0 1 1 1 FALSE
g12305 8 8 0 0 1 1 1 FALSE
g12306 11 11 0 0 1 1 1 FALSE
g12307 6 6 0 0 1 1 1 FALSE
g12308 5 5 0 0 1 1 1 FALSE
g12309 58 58 0 0 1 1 1 FALSE
g12310 3803 3803 0 0 1 1 1 FALSE
g12311 2055 2055 0 0 1 1 1 FALSE
g12313 26 26 0 0 1 1 1 FALSE
g12314 2 2 0 0 1 1 1 FALSE
g12316 235 235 0 0 1 1 1 FALSE
g12317 1697 1697 0 0 1 1 1 FALSE
g12318 9 9 0 0 1 1 1 FALSE
g12319 380 380 0 0 1 1 1 FALSE
g12320 62 62 0 0 1 1 1 FALSE
g12321 51 51 0 0 1 1 1 FALSE
g12322 340 340 0 0 1 1 1 FALSE
g12323 19714 19714 0 0 1 1 1 FALSE
g12324 1053 1053 0 0 1 1 1 FALSE
g12325 912 912 0 0 1 1 1 FALSE
g12326 2148 2148 0 0 1 1 1 FALSE
g12327 15 15 0 0 1 1 1 FALSE
g12328 1818 1818 0 0 1 1 1 FALSE
g12329 672 672 0 0 1 1 1 FALSE
g12330 88 88 0 0 1 1 1 FALSE
g12331 1 1 0 0 1 1 1 FALSE
g12332 1474 1474 0 0 1 1 1 FALSE
g12333 119 119 0 0 1 1 1 FALSE
g12334 1684 1684 0 0 1 1 1 FALSE
g12335 475 475 0 0 1 1 1 FALSE
g12336 319 319 0 0 1 1 1 FALSE
g12337 2278 2278 0 0 1 1 1 FALSE
g12338 2604 2604 0 0 1 1 1 FALSE
g12339 1 1 0 0 1 1 1 FALSE
g12340 208 208 0 0 1 1 1 FALSE
g12341 419 419 0 0 1 1 1 FALSE
g12342 74 74 0 0 1 1 1 FALSE
g12343 144 144 0 0 1 1 1 FALSE
g12344 403 403 0 0 1 1 1 FALSE
g12345 7261 7261 0 0 1 1 1 FALSE
g12346 1 1 0 0 1 1 1 FALSE
g12347 608 608 0 0 1 1 1 FALSE
g12349 11 11 0 0 1 1 1 FALSE
g12350 1 1 0 0 1 1 1 FALSE
g12351 172 172 0 0 1 1 1 FALSE
g12352 120 120 0 0 1 1 1 FALSE
g12353 75 75 0 0 1 1 1 FALSE
g12355 1919 1919 0 0 1 1 1 FALSE
g12356 1495 1495 0 0 1 1 1 FALSE
g12357 113 113 0 0 1 1 1 FALSE
g12358 53 53 0 0 1 1 1 FALSE
g12359 21 21 0 0 1 1 1 FALSE
g12360 40 40 0 0 1 1 1 FALSE
g12361 13 13 0 0 1 1 1 FALSE
g12362 43 43 0 0 1 1 1 FALSE
g12364 277 277 0 0 1 1 1 FALSE
g12365 8537 8537 0 0 1 1 1 FALSE
g12366 108 108 0 0 1 1 1 FALSE
g12367 2 2 0 0 1 1 1 FALSE
g12368 17 17 0 0 1 1 1 FALSE
g12369 1348 1348 0 0 1 1 1 FALSE
g12370 541 541 0 0 1 1 1 FALSE
g12371 7 7 0 0 1 1 1 FALSE
g12372 113 113 0 0 1 1 1 FALSE
g12373 96 96 0 0 1 1 1 FALSE
g12374 895 895 0 0 1 1 1 FALSE
g12375 104 104 0 0 1 1 1 FALSE
g12376 123 123 0 0 1 1 1 FALSE
